id,def,age,inc_brac4,inc_brac3,inc_brac2,inc_brac1,income_missing,kin_missing,credit_score_avg,credit_score,credit_score_m,deposit_min_avg,deposit_max_avg,total_deposit,monthly_deposit_avg,min_rec_avg,max_rec_avg,total_rec,monthly_rec_avg,avg_monthly_inc,rec_inc_r,d_inc_r,airtime_min_avg,airtime_max_avg,total_airtime,monthly_airtime_avg,a_inc_r,avg_min_paybill,avg_max_paybill,total_paybill,monthly_paybill_avg,p_inc_r,avg_min_transfered,avg_max_transfered,total_transfered,avg_monthly_transferred,t_inc_r,avg_min_withdrawals,total_withdrawals,avg_withdrawls,w_inc_r,w_dep_r,avg_min_sent,avg_max_sent,avg_monthly_sent,s_inc_r,s_rec_r,monthly_exp_avg,inc-exp,exp-inc,rec_exp_r,d_exp_r,inc_exp_r,t_exp_r,w_exp_r,s_exp_r,p_exp_r,a_exp_r,total_sent
1867,1,24,0,0,0,0,1,1,14.32,716,0,0,0,0,0,64.28571429,207.1428571,1900,271.4285714,271.4285714,1,0,1,8.571428571,82,11.71428571,0.043157895,0,0,0,0,0,0,0,0,0,0,107.1428571,1750,250,0.921052632,0,0.714285714,1.428571429,3.571428571,0.013157895,0.013157895,265.2857143,6.142857143,-6.142857143,1.023155627,0,1.023155627,0,0.942380183,0.013462574,0,0.044157243,102.6785714
1868,1,25,0,0,0,0,1,1,15.92,796,0,0,0,0,0,442.8571429,442.8571429,3100,442.8571429,442.8571429,1,0,1.142857143,7.142857143,118,16.85714286,0.038064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.57142857,479.1428571,967.5714286,2.18483871,2.18483871,984.4285714,-541.5714286,541.5714286,0.449862139,0,0.449862139,0,0,0.982876215,0,0.017123785,27817.67857
1869,1,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,0,24,0,0,0,0,1,1,14.32,716,0,2857.142857,3171.428571,45100,6442.857143,150,294.2857143,3110,444.2857143,6887.142857,0.064509438,0.935490562,3,32.85714286,1482,211.7142857,0.03074051,342.8571429,342.8571429,2400,342.8571429,0.049782203,5,5,35,5,7.26E-04,100,700,100,0.014519809,0.015521064,15.42857143,1885.428571,6584.142857,0.956004978,0.956004978,7243.714286,-356.5714286,356.5714286,0.061333964,0.889441092,0.950775056,6.90E-04,0.013805072,0.908945687,0.047331677,0.02922731,189294.1071
1871,1,25,0,0,0,0,1,1,0,0,0,16857.14286,3857.142857,51400,7342.857143,325,10285.71429,136509,19501.28571,26844.14286,0.726463341,0.273536659,22.85714286,121.4285714,3935,562.1428571,0.020940987,7.142857143,407.1428571,5060,722.8571429,0.026927928,217.5714286,233.7142857,3133,447.5714286,0.016672964,418.5714286,101130,14447.14286,0.538186037,1.967509728,45.71428571,5027.142857,20934.42857,0.779850885,0.779850885,37114.14286,-10270,10270,0.525440822,0.197845257,0.723286079,0.012059323,0.389262468,0.564055289,0.019476595,0.015146325,601864.8214
1872,1,24,0,0,0,0,0,0,5.56,278,0,1071.428571,157.1428571,4850,692.8571429,88.57142857,7171.428571,116091,16584.42857,17277.28571,0.959897801,0.040102199,5.857142857,342.8571429,7602,1086,0.062857096,280,280,1960,280,0.016206249,0,0,0,0,0,885.7142857,63150,9021.428571,0.522155431,13.02061856,74.57142857,1208.142857,2749.428571,0.159135446,0.159135446,13136.85714,4140.428571,-4140.428571,1.262435025,0.052741469,1.315176494,0,0.686726549,0.209291198,0.021314078,0.082668175,79046.07143
1873,1,43,0,0,0,0,1,1,16.86,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,0,44,0,0,0,0,1,1,14.5,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,1,24,0,0,0,0,1,1,14.62,731,0,0,0,0,0,214.2857143,214.2857143,1500,214.2857143,214.2857143,1,0,7.142857143,14.28571429,325,46.42857143,0.216666667,17.42857143,164.2857143,1272,181.7142857,0.848,0,0,0,0,0,1428.571429,10000,1428.571429,6.666666667,0,14.28571429,213.4285714,334.8571429,1.562666667,1.562666667,1991.571429,-1777.285714,1777.285714,0.107596299,0,0.107596299,0,0.717308658,0.168137149,0.091241661,0.023312531,9627.142857
1876,1,24,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,1,23,0,0,0,0,1,1,1.32,792,0,4571.428571,1500,13800,1971.428571,47.42857143,3904.285714,32555,4650.714286,6622.142857,0.702297487,0.297702513,0,0,0,0,0,71.42857143,176.4285714,1735,247.8571429,0.037428541,791,791,9537,1362.428571,0.205738324,1440,26130,3732.857143,0.563693237,1.893478261,25.71428571,2087.142857,4155,0.627440406,0.627440406,9498.142857,-2876,2876,0.489644592,0.207559373,0.697203965,0.143441575,0.39300916,0.437453938,0.026095327,0,119456.25
1878,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,0,28,0,0,1,0,0,0,0,0,1,6128.571429,3071.428571,39410,5630,246.7142857,6899.428571,176584,25226.28571,30856.28571,0.817541228,0.182458772,11.42857143,67.14285714,3420,488.5714286,0.015833773,283.4285714,704.1428571,9414,1344.857143,0.043584544,1207.714286,10013.71429,228562,32651.71429,1.058186801,101247.1429,125580,17940,0.581405039,3.186500888,107.4285714,7764.285714,23982.85714,0.777243812,0.777243812,76408,-45551.71429,45551.71429,0.330152415,0.073683384,0.403835799,0.427333712,0.234792168,0.313878876,0.017600999,0.006394244,689507.1429
1880,0,26,0,0,0,0,1,1,11.82,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,1,32,0,0,0,0,1,1,14.66,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,0,36,0,0,0,0,1,1,0,0,0,85.71428571,285.7142857,2180,311.4285714,175.7142857,185.7142857,1430,204.2857143,515.7142857,0.396121884,0.603878116,12.85714286,18.57142857,490,70,0.135734072,0,0,0,0,0,72.85714286,72.85714286,510,72.85714286,0.141274238,171.4285714,2600,371.4285714,0.720221607,1.19266055,4,834.4285714,1585.285714,3.073961219,3.073961219,2099.571429,-1583.857143,1583.857143,0.097298768,0.148329591,0.24562836,0.034700959,0.176906852,0.755052051,0,0.033340137,45576.96429
1883,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,371.4285714,647.1428571,5330,761.4285714,761.4285714,1,0,21.42857143,21.42857143,200,28.57142857,0.037523452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.71428571,314.2857143,431.4285714,0.566604128,0.566604128,460,301.4285714,-301.4285714,1.655279503,0,1.655279503,0,0,0.937888199,0,0.062111801,12403.57143
1884,1,23,0,0,0,0,1,1,0,0,0,714.2857143,71.42857143,500,71.42857143,83.28571429,83.28571429,583,83.28571429,154.7142857,0.538319483,0.461680517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.7142857,142.7142857,142.7142857,0.922437673,0.922437673,142.7142857,12,-12,0.583583584,0.500500501,1.084084084,0,0,1,0,0,4103.035714
1885,0,37,0,0,0,0,1,1,14.7,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,1,23,0,0,0,0,1,1,14.94,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,1,24,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,1,24,0,0,0,0,1,1,14.9,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,1,27,0,0,0,0,1,1,15.22,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,1,41,0,0,0,1,0,0,0,0,1,71.42857143,7.142857143,50,7.142857143,8.571428571,14.28571429,160,22.85714286,30,0.761904762,0.238095238,4.285714286,7.142857143,80,11.42857143,0.380952381,11.42857143,11.42857143,80,11.42857143,0.380952381,0,0,0,0,0,0,0,0,0,0,7.142857143,7.142857143,7.142857143,0.238095238,0.238095238,30,0,0,0.761904762,0.238095238,1,0,0,0.238095238,0.380952381,0.380952381,205.3571429
1891,0,34,0,0,0,0,0,0,16.1,805,0,714.2857143,3571.428571,65120,9302.857143,21.42857143,2678.571429,38250,5464.285714,14767.14286,0.370029989,0.629970011,0,0,0,0,0,0,0,0,0,0,571.5714286,1535.714286,18690,2670,0.18080681,2142.857143,71600,10228.57143,0.692657444,1.0995086,2.857142857,2592.714286,7149.142857,0.484124988,0.484124988,20047.71429,-5280.571429,5280.571429,0.272564026,0.4640358,0.736599826,0.133182265,0.510211353,0.356606382,0,0,205537.8571
1892,1,27,0,0,0,0,1,1,14.26,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,0,26,0,0,0,0,1,1,14.36,718,0,2142.857143,357.1428571,3500,500,181.4285714,40000,766746,109535.1429,110035.1429,0.995455997,0.004544003,214.2857143,571.4285714,6300,900,0.008179205,79.71428571,2048.571429,80747,11535.28571,0.104832742,934.2857143,935.7142857,10240,1462.857143,0.013294454,992.8571429,101650,14521.42857,0.131970825,29.04285714,71.28571429,29471.42857,85638.57143,0.778283821,0.778283821,114058.1429,-4023,4023,0.960344787,0.004383729,0.964728516,0.012825539,0.127316018,0.750832595,0.101135135,0.007890712,2462108.929
1894,0,27,1,0,0,0,0,0,13.46,673,0,1000,285.7142857,2700,385.7142857,145.7142857,9242.857143,146440,20920,21305.71429,0.981896205,0.018103795,21.42857143,114.2857143,2340,334.2857143,0.015689956,261.4285714,1138.571429,19250,2750,0.129073354,14.28571429,28.57142857,500,71.42857143,0.003352555,357.1428571,39300,5614.285714,0.263510795,14.55555556,171.4285714,2541.428571,10451.42857,0.490545796,0.490545796,19221.42857,2084.285714,-2084.285714,1.088368636,0.02006689,1.108435526,0.003716091,0.292084727,0.543738387,0.143069491,0.017391304,300478.5714
1895,0,28,0,0,0,0,0,0,0,0,1,1000,1228.571429,57500,8214.285714,32.85714286,2235.714286,30470,4352.857143,12567.14286,0.34636808,0.65363192,22.85714286,42.85714286,1310,187.1428571,0.01489144,360,479.4285714,4456,636.5714286,0.050653632,0,0,0,0,0,878.5714286,18650,2664.285714,0.212004092,0.324347826,15,2037.714286,7639.285714,0.607877686,0.607877686,11127.28571,1439.857143,-1439.857143,0.391187685,0.73821109,1.129398775,0,0.239437162,0.686536314,0.05720815,0.016818374,219629.4643
1896,1,24,0,0,0,0,1,1,15.66,783,0,8714.285714,1531.428571,13520,1931.428571,448.8571429,2000,18382,2626,4557.428571,0.576202119,0.423797881,3.714285714,9.428571429,235,33.57142857,0.007366309,30,30,210,30,0.006582659,14.28571429,14.28571429,100,14.28571429,0.0031346,1613.571429,12595,1799.285714,0.394802834,0.93158284,12.14285714,1949.142857,2742.428571,0.601749107,0.601749107,4619.571429,-62.14285714,62.14285714,0.568451,0.418096917,0.986547917,0.003092433,0.389491913,0.593654328,0.006494109,0.007267217,78844.82143
1897,1,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,0,21,0,0,0,0,0,0,14.32,716,0,0,0,0,0,157.1428571,1585.714286,18270,2610,2610,1,0,2.857142857,21.42857143,412,58.85714286,0.022550629,34.28571429,56,592,84.57142857,0.032402846,0,0,0,0,0,164.2857143,2700,385.7142857,0.147783251,0,3.714285714,657,1909.571429,0.731636563,0.731636563,2438.714286,171.2857143,-171.2857143,1.070236073,0,1.070236073,0,0.158162966,0.783023842,0.034678695,0.024134497,54900.17857
1899,1,20,0,0,0,0,1,1,0,0,1,357.1428571,35.71428571,250,35.71428571,6.714285714,6.714285714,47,6.714285714,42.42857143,0.158249158,0.841750842,3.857142857,38.57142857,327,46.71428571,1.101010101,0,0,0,0,0,49.71428571,49.71428571,348,49.71428571,1.171717172,0,0,0,0,0,9.571428571,21,37.57142857,0.885521886,0.885521886,134,-91.57142857,91.57142857,0.05010661,0.26652452,0.31663113,0.371002132,0,0.280383795,0,0.348614072,1080.178571
1900,1,34,0,0,0,0,1,1,15.62,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,0,29,0,0,0,1,0,0,15.06,753,0,142.8571429,2857.142857,24400,3485.714286,222.8571429,1442.857143,24647,3521,7006.714286,0.502517993,0.497482007,16.71428571,29.42857143,775,110.7142857,0.01580117,61.42857143,61.42857143,430,61.42857143,0.008767101,28.57142857,2878.571429,26930,3847.142857,0.549065182,650,25490,3641.428571,0.519705589,1.044672131,27.14285714,307.1428571,985.4285714,0.14064061,0.14064061,8646.142857,-1639.428571,1639.428571,0.407233614,0.403152521,0.810386134,0.444954811,0.421162203,0.1139732,0.007104737,0.012805049,28331.07143
1902,1,24,0,0,0,1,0,0,14.8,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,0,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,1,39,0,0,0,0,1,1,16.5,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,1,50,0,0,0,0,1,1,14.6,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,1,31,0,0,0,0,1,1,14.6,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,1,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,1,55,0,0,0,0,1,1,14.56,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,1,22,0,0,0,0,1,1,14.32,716,0,0,0,0,0,2.142857143,141.4285714,1005,143.5714286,143.5714286,1,0,1.428571429,7.142857143,80,11.42857143,0.07960199,98.28571429,98.28571429,688,98.28571429,0.684577114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.7142857,33.85714286,-33.85714286,1.30859375,0,1.30859375,0,0,0,0.895833333,0.104166667,0
1910,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,1,59,0,0,0,0,1,1,14.92,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,0,23,0,0,0,0,1,1,14.9,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,1,22,0,0,0,1,0,0,0,0,1,1000,100,700,100,57.14285714,142.8571429,1730,247.1428571,347.1428571,0.711934156,0.288065844,5.428571429,18.57142857,298,42.57142857,0.122633745,7.142857143,78.57142857,1190,170,0.489711934,9.142857143,66.28571429,614,87.71428571,0.252674897,95.71428571,1470,210,0.604938272,2.1,89.28571429,157.1428571,260.7142857,0.751028807,0.751028807,771,-423.8571429,423.8571429,0.320548453,0.129701686,0.450250139,0.113766908,0.272373541,0.338150825,0.220492866,0.055215861,7495.535714
1915,1,24,0,0,0,0,1,1,14.32,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,0,27,0,0,0,0,1,1,6.88,344,0,71.42857143,17.14285714,470,67.14285714,0.714285714,71.42857143,1012,144.5714286,211.7142857,0.682860999,0.317139001,1.428571429,5.714285714,183,26.14285714,0.123481781,0,0,0,0,0,0,0,0,0,0,12.85714286,740,105.7142857,0.499325236,1.574468085,3,9.285714286,64.28571429,0.303643725,0.303643725,196.1428571,15.57142857,-15.57142857,0.737072105,0.342316096,1.079388201,0,0.538965768,0.327749454,0,0.133284778,1848.214286
1917,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,7.142857143,1428.571429,15550,2221.428571,2221.428571,1,0,4.285714286,17.14285714,210,30,0.013504823,0,0,0,0,0,0,0,0,0,0,171.4285714,4700,671.4285714,0.302250804,0,7.142857143,578.5714286,1424.428571,0.641221865,0.641221865,2125.857143,95.57142857,-95.57142857,1.044956656,0,1.044956656,0,0.315838989,0.670049056,0,0.014111955,40952.32143
1918,0,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,1,26,0,0,0,0,0,0,0,0,1,3571.428571,357.1428571,2500,357.1428571,147.1428571,157.1428571,2130,304.2857143,661.4285714,0.460043197,0.539956803,0.714285714,7.142857143,270,38.57142857,0.058315335,0,0,0,0,0,0.285714286,642.8571429,7132,1018.857143,1.540388769,64.28571429,450,64.28571429,0.097192225,0.18,7.142857143,435.7142857,1472,2.225485961,2.225485961,2593.714286,-1932.285714,1932.285714,0.11731659,0.137695528,0.255012117,0.392817801,0.024785195,0.567525887,0,0.014871117,42320
1920,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,1,31,0,0,0,1,0,0,14.38,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,0,34,0,0,0,0,1,1,15.06,753,0,1285.714286,5071.428571,61850,8835.714286,89.57142857,6984.285714,89698,12814,21649.71429,0.591878481,0.408121519,20,242.8571429,5427,775.2857143,0.035810436,22.85714286,571.4285714,14315,2045,0.094458521,71.42857143,71.42857143,1000,142.8571429,0.006598569,1300,9100,1300,0.060046982,0.147130154,8.571428571,5857.142857,15474.28571,0.714757041,0.714757041,19737.42857,1912.285714,-1912.285714,0.649223375,0.447662888,1.096886264,0.00723788,0.06586471,0.78400718,0.103610255,0.039279976,444885.7143
1923,1,30,0,0,0,0,1,1,0,0,0,214.2857143,1100,13080,1868.571429,82.85714286,1480,24102,3443.142857,5311.714286,0.648216879,0.351783121,2.857142857,4.285714286,40,5.714285714,0.001075789,71.42857143,71.42857143,500,71.42857143,0.013447367,206.8571429,206.8571429,1448,206.8571429,0.038943575,242.8571429,20300,2900,0.5459631,1.551987768,7.142857143,541.4285714,1853,0.348851595,0.348851595,5037,274.7142857,-274.7142857,0.683570152,0.370969114,1.054539267,0.041067529,0.575739527,0.367877705,0.014180777,0.001134462,53273.75
1924,0,21,0,0,0,0,0,0,0,0,1,857.1428571,168.5714286,1780,254.2857143,2.857142857,2247.142857,26040,3720,3974.285714,0.936017254,0.063982746,3.142857143,6.714285714,142,20.28571429,0.005104242,71.42857143,71.42857143,500,71.42857143,0.017972682,37.85714286,298.5714286,5014,716.2857143,0.18023005,250,23300,3328.571429,0.837526959,13.08988764,3658.428571,3771.285714,4005.428571,1.007836089,1.007836089,8142,-4167.714286,4167.714286,0.456890199,0.031231358,0.488121557,0.087974173,0.408814963,0.491946521,0.008772853,0.00249149,115156.0714
1925,0,30,0,0,1,0,0,0,0,0,1,8785.714286,8564.285714,82030,11718.57143,152.1428571,9520,101710,14530,26248.57143,0.553553935,0.446446065,3.285714286,62.85714286,3638,519.7142857,0.019799717,45.71428571,320.8571429,6820,974.2857143,0.037117666,454.8571429,456,6272,896,0.034135191,1585.714286,46150,6592.857143,0.251170132,0.562599049,35.14285714,9130.571429,15442.57143,0.588320453,0.588320453,24425.42857,1823.142857,-1823.142857,0.594871855,0.479769327,1.074641182,0.036683082,0.269917767,0.632233387,0.039888173,0.021277591,443973.9286
1926,1,29,0,0,0,0,1,1,14.68,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,1,30,0,0,0,0,1,1,14.3,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,1,24,0,0,1,0,0,0,15.28,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,0,31,0,0,0,0,1,1,14.42,721,0,14071.42857,1507.142857,10800,1542.857143,1370.285714,4003.857143,32774,4682,6224.857143,0.752145775,0.247854225,5.714285714,32,489,69.85714286,0.011222289,0,0,0,0,0,68.57142857,68.57142857,480,68.57142857,0.011015743,721.4285714,15350,2192.857143,0.352274292,1.421296296,46.85714286,1976.428571,2723.571429,0.437531556,0.437531556,5054.857143,1170,-1170,0.926237848,0.3052227,1.231460547,0.013565453,0.433811892,0.538802849,0,0.013819806,78302.67857
1930,0,51,0,0,1,0,0,0,0,0,1,200,385.7142857,3790,541.4285714,35.71428571,1742.857143,19350,2764.285714,3305.714286,0.836214347,0.163785653,2.142857143,17.14285714,483,69,0.020872947,100,385.7142857,4350,621.4285714,0.187986171,7.428571429,7.428571429,52,7.428571429,0.002247191,207.1428571,13600,1942.857143,0.58772688,3.588390501,1.142857143,728.5714286,1524,0.461019879,0.461019879,4164.714286,-859,859,0.663739581,0.130003773,0.793743354,0.001783693,0.466504305,0.365931465,0.149212774,0.016567763,43815
1931,1,28,0,0,0,0,1,1,14.36,718,0,285.7142857,714.2857143,7200,1028.571429,193.8571429,857.1428571,11471,1638.714286,2667.285714,0.614375234,0.385624766,0,0,0,0,0,44.28571429,90,1210,172.8571429,0.064806384,0,0,0,0,0,28839.28571,5775,825,0.309303197,0.802083333,34.28571429,711.4285714,1640,0.614857265,0.614857265,2637.857143,29.42857143,-29.42857143,0.621229353,0.389926889,1.011156242,0,0.312753859,0.621716761,0.06552938,0,47150
1932,0,32,0,0,0,0,1,1,15.54,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,0,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,1,23,0,0,0,0,1,1,14.26,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,1,29,0,0,1,0,0,0,12.4,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,1,32,0,0,0,0,1,1,14.58,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,0,30,0,0,0,0,1,1,14.94,747,0,0,0,0,0,142.8571429,571.4285714,6500,928.5714286,928.5714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.5714286,3000,428.5714286,0.461538462,0,5.714285714,257.1428571,488.8571429,0.526461538,0.526461538,917.4285714,11.14285714,-11.14285714,1.012145749,0,1.012145749,0,0.467144192,0.532855808,0,0,14054.64286
1938,0,27,0,0,0,0,1,1,6.32,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,1,24,0,0,0,0,1,1,14.44,722,0,1571.428571,942.8571429,7700,1100,21.42857143,465.7142857,12294,1756.285714,2856.285714,0.614884465,0.385115535,2.285714286,5.714285714,499,71.28571429,0.024957487,71.42857143,71.42857143,500,71.42857143,0.025007502,241.8571429,1028.428571,10899,1557,0.545113534,200,12500,1785.714286,0.625187556,1.623376623,2.142857143,1003.857143,1396.285714,0.488846654,0.488846654,4881.714286,-2025.428571,2025.428571,0.359768231,0.22533068,0.585098911,0.318945335,0.365796559,0.286023645,0.014631862,0.014602599,40143.21429
